age,monthly_income,loan_amount,employment_years,monthly_expenses,existing_loans,debt_to_income,loan_to_income,employment_stability,approved
53,128132,339730,4.6,107003,1,83.50997408922049,22.095053018241607,0.08679245283018867,1
44,31052,103053,12.0,28302,2,91.14388767229164,27.656028597191806,0.2727272727272727,1
54,115689,231561,2.7,65568,0,56.67608847859347,16.679848559500037,0.05,1
24,193148,264176,7.0,13232,0,6.850705158738377,11.397822740420127,0.2916666666666667,1
39,199492,136346,15.7,112062,0,56.17368115012131,5.695550030410576,0.4025641025641025,1
46,146743,379231,9.0,114301,0,77.8919607749603,21.536007396150637,0.1956521739130435,1
63,15163,455841,12.7,61507,1,300.0,250.5226538283981,0.20158730158730157,0
52,56424,84397,13.1,86508,2,153.31773713313484,12.464701781747719,0.2519230769230769,1
24,199816,370815,17.0,110128,3,55.11470552908676,15.464852664451294,0.7083333333333334,1
61,156706,166214,6.8,20683,2,13.19860120225135,8.838951071858554,0.11147540983606558,1
45,150870,379041,13.9,33664,0,22.313249817723868,20.93640220057003,0.3088888888888889,1
53,37420,207221,19.3,112364,3,300.0,46.14755923748441,0.36415094339622645,1
43,135575,448499,14.7,43172,1,31.843628987645218,27.567705452086788,0.34186046511627904,1
44,44300,450826,10.1,93641,0,211.37923250564336,84.80549285176825,0.22954545454545452,1
23,104881,486542,12.8,74340,0,70.88033104184743,38.65825713586509,0.5565217391304348,0
48,25749,327068,14.9,97236,3,300.0,105.85135992336272,0.3104166666666667,0
63,119131,163143,12.4,21017,1,17.641923596712864,11.412017023276896,0.19682539682539682,1
23,171193,422397,0.8,46613,3,27.22833293417371,20.561442348694165,0.034782608695652174,1
47,143563,412441,4.3,96130,1,66.96014989934731,23.9407670035687,0.09148936170212765,1
38,52487,313013,16.3,86920,0,165.60291119705832,49.69690907589816,0.42894736842105263,1
61,179433,409232,5.8,40348,2,22.486387676737277,19.00579417758532,0.09508196721311475,1
54,36223,313158,14.8,26448,0,73.01438312674267,72.0440051900726,0.2740740740740741,1
30,87930,60103,7.8,19491,2,22.166496076424426,5.696102960688426,0.26,1
64,160128,422461,10.7,88648,2,55.36071143085531,21.98558861244338,0.1671875,1
60,43380,476674,1.8,106557,1,245.6362378976487,91.56946365452589,0.030000000000000002,0
50,41035,132409,4.0,68759,3,167.56183745583039,26.889443970594208,0.08,1
63,45620,73248,19.2,54553,1,119.58132398071022,13.38009644892591,0.30476190476190473,0
47,165949,224588,17.9,10968,0,6.609259471283346,11.277962908283067,0.38085106382978723,1
56,132360,472277,13.2,10368,3,7.833182230281052,29.734373426009874,0.2357142857142857,1
46,68352,205242,9.5,83960,2,122.83473782771534,25.022676732209735,0.20652173913043478,1
45,176983,58024,13.7,45010,2,25.431821135363286,2.7320891460385086,0.3044444444444444,1
34,178856,284864,12.6,64154,0,35.86907903564879,13.272502273709948,0.37058823529411766,1
28,18191,398091,11.6,45851,3,252.05321312737067,182.36628002858558,0.41428571428571426,0
57,179232,224875,1.7,35496,0,19.80449919657204,10.45548971909778,0.02982456140350877,1
41,105536,462512,12.8,40936,0,38.78865979381443,36.520871235091974,0.3121951219512195,1
22,119576,403973,15.5,88858,1,74.31089850806181,28.153155036685177,0.7045454545454546,0
29,195795,404852,19.9,77005,0,39.32940064863761,17.23111758046256,0.6862068965517241,1
37,18631,398808,0.7,47493,3,254.91385325532713,178.38011915624497,0.018918918918918916,0
35,152244,461473,14.7,79795,0,52.41257455137806,25.25950666911887,0.42,1
33,57080,193927,11.6,46390,3,81.2718990889979,28.3121642139687,0.3515151515151515,1
44,105353,135178,9.0,20292,2,19.26096076998282,10.69246564723675,0.20454545454545456,1
36,166353,413265,3.0,102377,0,61.54202208556503,20.702211562159984,0.08333333333333333,1
49,43671,332169,8.5,38365,3,87.85006068100112,63.384740445604635,0.17346938775510204,1
55,137811,447674,7.4,27207,2,19.742255698021204,27.070528961161784,0.13454545454545455,1
23,197503,113610,6.4,111735,3,56.57382419507552,4.793598071928021,0.2782608695652174,1
53,142734,120843,14.8,32912,2,23.058276234113805,7.055256631216109,0.2792452830188679,1
44,174674,157237,14.2,112455,1,64.3799306136002,7.5014503207880585,0.3227272727272727,1
43,66399,230903,12.0,112517,0,169.4558652991762,28.979226594778034,0.27906976744186046,1
46,169544,224499,18.8,90771,0,53.53831453781909,11.034451233897984,0.40869565217391307,1
43,195302,180299,7.3,66572,2,34.08669650080388,7.693170918201895,0.1697674418604651,1
43,22099,481722,5.3,117293,1,300.0,181.65301597357347,0.12325581395348836,0
63,171503,55668,13.3,109083,3,63.60413520463199,2.7049089520299936,0.2111111111111111,0
27,71492,272542,4.4,119346,1,166.9361606893079,31.768356366213467,0.16296296296296298,1
36,111722,228267,6.6,29276,3,26.20432860134978,17.026413777053758,0.18333333333333332,1
64,193756,385377,4.9,107459,3,55.460992175726176,16.574841553293833,0.0765625,1
58,45111,205489,1.8,15534,0,34.4350601848773,37.95988413764566,0.03103448275862069,1
54,78936,394126,16.6,102005,2,129.22494172494171,41.60818046687612,0.3074074074074074,1
29,168686,156133,5.5,111610,0,66.16435270265464,7.713196906283469,0.1896551724137931,1
26,188063,322895,9.7,45670,0,24.28441532890574,14.307926953556343,0.37307692307692303,1
60,75920,358362,1.3,72147,0,95.03029504741833,39.33548472075869,0.021666666666666667,0
25,78530,438793,14.1,108099,3,137.6531261938113,46.56320302219959,0.564,1
27,182296,319496,6.9,46486,0,25.500285250362047,14.605184242477437,0.2555555555555556,1
53,22788,260124,15.0,75557,3,300.0,95.1246269966649,0.2830188679245283,0
51,43082,138835,8.5,44268,2,102.75288983798339,26.854796279962244,0.16666666666666666,1
56,138287,147493,4.3,117338,3,84.85107059955021,8.888097459148968,0.07678571428571428,1
61,104570,341071,10.5,91335,3,87.34340633068757,27.18043734659399,0.1721311475409836,0
37,116015,222166,3.0,36336,1,31.32008791966556,15.958137597149793,0.08108108108108109,1
34,98588,151948,9.1,13641,0,13.836369537874793,12.843686182226369,0.2676470588235294,1
63,162603,235194,6.7,97132,0,59.73567523354427,12.053590647159032,0.10634920634920635,1
51,103340,79493,18.3,42959,0,41.57054383588156,6.410312237920134,0.3588235294117647,1
40,109439,343851,1.7,23306,0,21.29588172406546,26.182850720492695,0.042499999999999996,1
38,190929,249886,14.0,56182,1,29.425597997161248,10.906584821233722,0.3684210526315789,1
40,156214,188368,4.1,84123,1,53.85112729972986,10.048608532739276,0.1025,1
49,130053,206470,6.7,66326,1,50.99920801519381,13.229862697003018,0.13673469387755102,1
47,63355,347986,8.6,106895,1,168.7238576276537,45.77197274616579,0.1829787234042553,1
58,155938,63261,18.2,31498,0,20.199053469968835,3.380670522900127,0.3137931034482758,1
47,140426,126709,5.2,80198,3,57.11050660134164,7.519322157815029,0.11063829787234043,1
44,79027,145985,2.3,112630,2,142.52091057486683,15.394000362745222,0.05227272727272727,1
30,174210,418760,6.7,117369,1,67.37213707594283,20.0313797524061,0.22333333333333333,1
33,107601,499920,2.5,37197,3,34.56938132545236,38.7171122944954,0.07575757575757576,1
22,44956,379317,3.0,30719,1,68.33125722929087,70.31263902482428,0.13636363636363635,0
22,119797,343925,11.7,100201,0,83.64232827199346,23.924152246439114,0.5318181818181817,0
55,139917,325796,1.7,118775,0,84.88961312778291,19.404122920493343,0.030909090909090907,0
53,141303,317247,1.1,35032,3,24.792113401697062,18.709616922499876,0.020754716981132078,1
46,151511,337644,14.4,69624,3,45.953099114915744,18.57092884345031,0.3130434782608696,1
61,193313,296404,7.6,88177,3,45.61359039485187,12.77737831047748,0.12459016393442622,1
22,57533,150336,2.9,51964,0,90.3203378930353,21.77532894165088,0.1318181818181818,0
37,174342,478745,5.4,40028,0,22.959470466095375,22.883422621437557,0.14594594594594595,1
60,93815,163499,13.0,64646,2,68.90795714970953,14.52317504308124,0.21666666666666667,1
26,54279,199524,5.9,91187,3,167.99683118701523,30.63247296376131,0.22692307692307695,1
43,124787,361537,10.1,18536,2,14.854111405835543,24.143607373631333,0.23488372093023255,1
50,169960,474390,2.9,66747,1,39.272181689809365,23.25988467874794,0.057999999999999996,1
24,163702,216508,12.0,55712,2,34.03257137970214,11.021449544497521,0.5,1
33,76063,359550,6.7,16273,1,21.39410751613794,39.39168846876931,0.20303030303030303,1
47,142896,375203,12.7,81820,1,57.25842570820737,21.8808900645691,0.2702127659574468,1
37,181216,197026,16.3,101228,2,55.860409676849734,9.060366266407675,0.44054054054054054,1
58,198233,394866,12.4,84353,3,42.552450903734496,16.59940574979948,0.21379310344827587,1
43,197051,300819,6.3,104491,1,53.0273888485722,12.721706563275498,0.14651162790697675,1
50,112661,62356,5.5,102091,3,90.61787131305421,4.6123621602269935,0.11,1
35,153051,178128,6.9,95914,0,62.66799955570366,9.698727875022053,0.19714285714285715,1
49,172261,52187,3.7,60830,1,35.31269410951985,2.524608975140436,0.07551020408163266,1
26,188672,389387,4.0,116718,0,61.862915535956574,17.19858625904568,0.15384615384615385,1
51,138257,347242,15.9,27127,2,19.620706365681304,20.92974195399389,0.31176470588235294,1
26,101205,202297,8.0,93488,3,92.37488266390001,16.657362119789866,0.3076923076923077,1
33,21910,184678,9.0,21539,2,98.30670926517571,70.24113798874183,0.2727272727272727,0
37,61857,369764,12.1,56761,1,91.76164379132516,49.81435676910724,0.327027027027027,1
47,49964,476044,12.0,56219,0,112.5190136898567,79.39783310650334,0.2553191489361702,1
47,171299,176270,1.8,24692,1,14.414561672864407,8.575161948795186,0.03829787234042553,1
42,152050,469705,16.7,93656,2,61.5955277869122,25.742902553984436,0.3976190476190476,1
60,32153,326531,4.0,23334,3,72.57176624265232,84.62947988264445,0.06666666666666667,1
57,74765,381607,14.6,38615,3,51.648498629037654,42.53405113801021,0.256140350877193,1
54,123212,292998,15.6,17903,1,14.53024056098432,19.8166574684284,0.28888888888888886,1
51,54071,445807,14.4,38527,1,71.25261230604205,68.70703950978036,0.2823529411764706,1
58,127990,291503,11.8,25629,0,20.024220642237676,18.97954267260463,0.20344827586206898,1
44,84519,491732,0.8,68008,2,80.46474757155195,48.483378490832436,0.018181818181818184,0
31,24503,403827,7.5,93276,1,300.0,137.3393053911766,0.24193548387096775,0
26,110457,112061,12.3,109318,0,98.96882949926216,8.454345733332126,0.4730769230769231,1
57,162977,285497,8.1,36708,1,22.52342355056235,14.59802098864666,0.14210526315789473,1
55,60838,131257,17.3,20860,3,34.287780663401165,17.979031745509932,0.3145454545454546,1
52,140200,111753,6.5,27438,0,19.57061340941512,6.642475035663338,0.125,1
31,104489,396918,6.2,77300,0,73.97907913751686,31.655485266391675,0.2,1
40,41806,454303,5.7,81545,1,195.05573362675216,90.55777480106524,0.14250000000000002,1
53,191072,474032,7.0,30842,2,16.1415592028136,20.674231005415063,0.1320754716981132,1
22,168240,73408,11.4,70213,3,41.73383262006657,3.6360754477730226,0.5181818181818182,1
26,85119,174116,14.3,52372,2,61.52797847719076,17.04633121473075,0.55,1
25,53714,181208,13.4,108971,0,202.87262166288122,28.113092800139007,0.536,1
37,70419,67413,16.3,78906,2,112.05214501767988,7.977605475794886,0.44054054054054054,1
45,195217,163650,17.8,48744,0,24.969136909183113,6.9858157844859825,0.39555555555555555,1
37,120432,109500,16.4,67442,2,56.00006642752757,7.576889863159293,0.4432432432432432,1
23,107949,396658,0.9,95990,1,88.92162039481607,30.620786976566094,0.0391304347826087,0
49,148533,106358,14.9,116917,2,78.71449442211495,5.96713637149096,0.3040816326530612,1
53,160363,116197,4.6,113903,0,71.02822970385937,6.038227853889821,0.08679245283018867,1
48,192876,273861,3.1,13650,3,7.0770857960554965,11.83234305978971,0.06458333333333334,1
41,91971,273492,13.0,55117,3,59.92867316871623,24.780637374824675,0.3170731707317073,1
45,108471,311545,6.7,101244,3,93.33738971706723,23.93458466625488,0.1488888888888889,1
33,79946,476070,1.6,118198,0,147.84729692542467,49.62412128186526,0.048484848484848485,0
56,113989,126240,3.2,62772,2,55.06847151918167,9.228960689189309,0.05714285714285715,1
54,99080,285595,0.5,13190,3,13.312474767864352,24.020572601264973,0.009259259259259259,1
54,92794,271135,18.1,58113,3,62.62581632433132,24.349185651371137,0.3351851851851852,1
64,45841,328466,1.0,18789,3,40.987325756418926,59.71110287006537,0.015625,1
58,139447,425197,4.6,42125,1,30.208609722690344,25.409713606842267,0.0793103448275862,1
33,135029,56968,8.6,108695,0,80.49752275437129,3.5157879665355836,0.2606060606060606,1
24,194830,339662,7.5,27459,0,14.093825386234151,14.528135639617446,0.3125,1
22,91272,364069,18.3,45418,0,49.761153475326495,33.240296403424196,0.8318181818181819,1
54,52643,240920,1.3,57085,0,108.43796896073552,38.1373908528516,0.024074074074074074,0
61,196480,424044,10.5,28768,0,14.64169381107492,17.98503664495114,0.1721311475409836,1
31,58950,405566,13.8,59961,1,101.71501272264632,57.331919705965504,0.44516129032258067,1
64,115500,313844,18.7,91099,2,78.87359307359307,22.643867243867245,0.2921875,0
50,174116,405926,12.6,37885,1,21.75848285051345,19.427948417530075,0.252,1
34,140588,282076,16.2,97421,3,69.29538794207187,16.720014036285697,0.4764705882352941,1
33,30997,73199,2.1,71082,1,229.3189663515824,19.679054962308182,0.06363636363636364,1
52,94751,487805,8.0,16895,0,17.830946375236145,42.902361628549215,0.15384615384615385,1
23,113605,213187,7.8,60311,1,53.088332379736805,15.638029429455862,0.3391304347826087,1
56,169983,235388,17.8,99494,0,58.53173552649382,11.539781429123304,0.3178571428571429,1
44,70533,55520,3.5,77067,1,109.26374888350135,6.559577313692409,0.07954545454545454,1
38,97566,159814,3.5,81017,0,83.03814853535043,13.650076187742998,0.09210526315789473,1
47,160643,217527,6.9,33932,3,21.122613497008896,11.284182939810636,0.1468085106382979,1
29,123255,296356,1.6,31360,0,25.443186888970022,20.0367801171014,0.055172413793103454,1
50,73005,173364,4.1,64847,1,88.82542291623862,19.789055544140812,0.08199999999999999,1
47,58541,484821,19.3,119178,3,203.58039664508632,69.01445141012282,0.41063829787234046,1
31,38387,64955,8.8,100365,1,261.4557011488264,14.100910898654925,0.2838709677419355,1
47,108980,225121,12.8,95468,3,87.60139475133052,17.21424420382945,0.2723404255319149,1
55,194980,194989,14.7,48931,2,25.09539439942558,8.333717988169727,0.2672727272727273,1
62,100457,300144,7.7,65823,2,65.52355734294275,24.898215156733727,0.12419354838709677,0
28,159129,114925,3.4,48032,2,30.184315869514673,6.018439965897689,0.12142857142857143,1
25,79028,419360,4.5,91426,1,115.68811054309865,44.22061379089268,0.18,1
32,134246,120269,6.6,28807,1,21.458367474636116,7.465709716987222,0.20625,1
50,70731,474170,12.9,21767,3,30.774342226180885,55.865414975988834,0.258,1
57,170930,353602,8.3,18071,3,10.572164043760605,17.239123227832057,0.1456140350877193,1
46,194761,401181,0.6,63413,3,32.559393307695075,17.16552595232105,0.013043478260869565,1
42,59638,202185,10.7,36149,3,60.614038029444316,28.251701935007883,0.25476190476190474,1
57,192558,149977,18.5,25540,0,13.263536181306412,6.490555226650326,0.32456140350877194,1
31,35567,356083,16.3,111212,2,300.0,83.43009906186445,0.5258064516129033,1
58,175811,79345,16.6,80248,0,45.64447048250678,3.7609042285939633,0.28620689655172415,1
30,72804,305688,16.0,101737,0,139.740948299544,34.989835723311906,0.5333333333333333,1
45,123821,489529,6.8,95435,0,77.07497112767624,32.94601346567491,0.1511111111111111,1
56,18754,422251,15.4,29787,0,158.8301162418684,187.6270839998578,0.275,0
56,42044,434010,3.3,30982,2,73.68946817619637,86.02297592997812,0.05892857142857143,1
57,82260,311798,13.3,32606,0,39.637734014101625,31.586635870005676,0.23333333333333334,1
39,81912,381310,13.0,20150,3,24.599570270534233,38.79264739395123,0.3333333333333333,1
60,23706,228933,1.0,95929,1,300.0,80.47646165527715,0.016666666666666666,0
53,23894,147406,15.9,112795,3,300.0,51.40969839011188,0.3,0
45,164109,361442,18.1,56936,1,34.69401434412494,18.353756751102416,0.40222222222222226,1
44,98986,490437,5.7,103286,3,104.34404865334493,41.288414523265914,0.12954545454545455,1
53,96942,357086,16.3,18593,3,19.179509397371625,30.695845625906898,0.30754716981132074,1
58,197684,53453,2.1,27358,1,13.83925861475891,2.253301565461376,0.03620689655172414,1
33,44725,152811,12.2,92143,2,206.02124091671325,28.472330911123535,0.3696969696969697,1
34,151998,104935,10.0,47381,0,31.1721206857985,5.753091049443633,0.29411764705882354,1
44,119555,434583,11.1,100347,3,83.93375433900715,30.29170674584919,0.25227272727272726,1
46,24496,224442,18.6,38074,2,155.42945787067276,76.35328216851731,0.4043478260869566,0
56,71447,320472,17.5,30595,0,42.82195193640041,37.378756280879536,0.3125,1
62,116604,65534,15.8,54194,2,46.476964769647694,4.6835157170137105,0.25483870967741934,1
51,175878,397424,5.8,59377,2,33.76033386779472,18.830477186837847,0.11372549019607843,1
38,103199,86320,18.3,36853,0,35.71061735094332,6.970351779894508,0.48157894736842105,1
41,56321,99170,2.4,83719,3,148.64615329983488,14.673330847582013,0.058536585365853655,1
46,168728,150546,17.1,30661,2,18.17185055236831,7.4353397183632834,0.3717391304347826,1
43,70147,130201,6.9,60493,3,86.23747273582619,15.467637009898262,0.16046511627906979,1
34,106396,284473,1.5,116705,3,109.68927403285838,22.280991140017793,0.04411764705882353,0
40,195738,320784,13.6,46495,3,23.753691158589543,13.657031337808704,0.33999999999999997,1
57,53787,281324,5.0,23703,0,44.06826928439958,43.58612056196974,0.08771929824561403,1
33,36727,211121,5.2,63080,1,171.75375064666324,47.90322287871774,0.1575757575757576,1
62,110081,448834,6.5,40815,3,37.07724312097456,33.97755592094306,0.10483870967741936,1
40,137721,283612,1.7,39565,1,28.728371127133844,17.161023615376983,0.042499999999999996,1
33,83056,237125,4.0,73321,1,88.27899248699673,23.791678706736015,0.12121212121212122,1
30,149153,445136,0.6,68453,2,45.89448418737806,24.870211572456917,0.02,1
28,180268,356081,9.2,98478,3,54.62866398917168,16.460723293466764,0.32857142857142857,1
49,182807,250796,2.1,118522,3,64.83449758488462,11.432640252652615,0.04285714285714286,1
35,95102,193279,13.8,43161,3,45.383903598241886,16.936114207202092,0.3942857142857143,1
52,171570,246846,5.1,65991,1,38.46301801014163,11.989566940607332,0.09807692307692308,1
40,91865,214044,18.9,117339,0,127.72982093289065,19.416535133075712,0.4725,1
37,177728,454015,17.5,19716,1,11.093356139719122,21.287913740847436,0.47297297297297297,1
26,82695,252160,6.1,117099,3,141.6034826773082,25.410645544873734,0.23461538461538461,1
56,183972,472132,15.8,43349,3,23.56282477768356,21.38604425311098,0.28214285714285714,1
33,132235,120463,16.2,57098,3,43.17918856581087,7.591472252681464,0.4909090909090909,1
46,193773,143500,19.7,118435,1,61.12048634226647,6.171310416483893,0.42826086956521736,1
42,123777,257772,12.2,10132,3,8.185688779013873,17.354597380773487,0.29047619047619044,1
57,34033,87158,2.1,61990,2,182.14673992889254,21.34154105329141,0.0368421052631579,1
44,156877,134607,13.1,78921,3,50.307565799957935,7.15034708720845,0.29772727272727273,1
37,181923,431783,12.7,46538,0,25.58115246560358,19.778651773919,0.34324324324324323,1
60,41832,295017,12.9,110572,2,264.3239625167336,58.77019984700708,0.215,1
63,130725,383840,6.5,109279,3,83.59456875119525,24.46866832409001,0.10317460317460317,0
60,160016,373654,17.3,115909,2,72.43588141185882,19.459199913341998,0.28833333333333333,1
35,34873,170076,19.2,17213,3,49.35910303099819,40.64175723338973,0.5485714285714286,1
52,55372,108692,4.7,54223,0,97.92494401502564,16.35784632425534,0.09038461538461538,1
26,104464,180841,2.2,101655,3,97.3110353806096,14.426102134068513,0.08461538461538462,1
56,161451,242816,4.3,78371,2,48.5416627955231,12.533007950812733,0.07678571428571428,1
44,132322,327954,16.5,78274,0,59.154184489351735,20.653783951270384,0.375,1
50,182823,448342,13.7,117853,1,64.46289580632634,20.436068401313477,0.27399999999999997,1
64,115082,211081,12.9,14134,0,12.281677412627518,15.28482589226233,0.2015625,1
32,20110,161718,8.3,101428,0,300.0,67.01392342118349,0.259375,0
39,27087,403076,11.8,49601,0,183.11736257245173,124.00659603007594,0.3025641025641026,0
33,169834,50192,6.5,83889,2,49.39470306299092,2.462797005703609,0.19696969696969696,1
30,97617,297536,9.8,25690,0,26.317137383857318,25.399947413531116,0.3266666666666667,1
31,115483,86413,16.0,11909,3,10.312340344466286,6.235621981879007,0.5161290322580645,1
38,24596,193888,19.6,101239,0,300.0,65.69089824903779,0.5157894736842106,0
59,122539,89082,18.7,90032,0,73.47211908045603,6.058071307910135,0.3169491525423729,1
28,33313,377192,18.7,22062,3,66.22639810284274,94.35555688970271,0.6678571428571428,1
34,128175,173130,8.3,85386,3,66.61673493270919,11.256095182367856,0.24411764705882355,1
61,129914,100940,9.6,103237,1,79.46564650461075,6.4747961471948114,0.15737704918032785,0
63,38705,213202,14.3,44731,0,115.56904792662446,45.90319941437368,0.22698412698412698,0
30,88445,90142,18.5,15153,2,17.132681327378595,8.493225545065672,0.6166666666666667,1
48,118892,86468,3.3,20481,0,17.226558557346163,6.060682524195628,0.06874999999999999,1
23,17023,473914,6.4,109270,0,300.0,231.99690614658599,0.2782608695652174,0
26,134654,191727,3.2,76425,3,56.756576113594846,11.86541060792847,0.12307692307692308,1
50,95073,228969,12.4,73600,1,77.41419751138598,20.06957811366003,0.248,1
58,107197,473291,6.5,94981,0,88.60415869847104,36.79292952850049,0.11206896551724138,1
59,79429,452575,6.9,81997,2,103.23307608052474,47.482132890170256,0.11694915254237288,1
40,119195,441192,1.9,114470,0,96.0359075464575,30.845253576072825,0.0475,0
29,48848,286187,7.3,38205,2,78.21200458565346,48.82270853805001,0.2517241379310345,1
22,183876,92056,17.3,98887,3,53.779177271639576,4.172014473522012,0.7863636363636364,1
43,161451,101831,5.0,91542,1,56.69955590241001,5.256032273981993,0.11627906976744186,1
38,42766,371335,14.1,54149,0,126.61693868961324,72.35790893077055,0.37105263157894736,1
28,83099,299664,12.8,59112,1,71.13443001720839,30.050903139628637,0.4571428571428572,1
46,182132,434092,17.3,20940,0,11.497155908901236,19.86160220792246,0.3760869565217391,1
25,84122,476488,3.1,69010,2,82.03561494020589,47.20207951942813,0.124,1
57,162159,158117,19.6,86794,1,53.52401038486917,8.125615393944626,0.34385964912280703,1
27,63868,326815,11.9,34485,0,53.99417548694182,42.6419855535375,0.44074074074074077,1
52,134119,339192,19.9,99299,3,74.03798119580372,21.075313713940606,0.38269230769230766,1
40,169297,338107,18.3,115584,2,68.27291682664193,16.642694987704054,0.4575,1
60,110286,93954,4.8,11067,1,10.034818562646212,7.099269172877791,0.08,1
48,21643,283192,1.6,30607,0,141.4175483990205,109.03910425233715,0.03333333333333333,0
31,51727,407574,5.5,119419,1,230.86395886094303,65.66106675430626,0.1774193548387097,1
47,157077,50717,10.8,71597,0,45.58082978411861,2.690665512243464,0.22978723404255322,1
40,124079,323820,3.8,84554,2,68.14529453009776,21.74824103998259,0.095,1
60,80697,447650,3.8,58521,3,72.51942451392244,46.22745166073914,0.06333333333333332,1
24,31029,230882,9.5,25187,2,81.17245157755649,62.00704717092612,0.3958333333333333,0
34,160298,168696,1.1,112911,1,70.43818388251881,8.769916031391533,0.03235294117647059,0
49,174803,442974,2.9,13985,1,8.000434775146879,21.117772578273826,0.05918367346938775,1
41,124458,54994,8.6,53052,0,42.6264281926433,3.682232828209784,0.2097560975609756,1
49,125384,316378,1.7,29563,2,23.5779684808269,21.027270890491078,0.03469387755102041,1
29,83926,119300,8.2,57322,0,68.30064580702046,11.845753004631064,0.2827586206896551,1
62,152069,356093,9.7,112842,2,74.20447296950726,19.513784312822906,0.1564516129032258,0
60,70506,87405,9.3,71245,1,101.04813774714209,10.33068107678779,0.155,1
22,93229,347016,17.4,61514,0,65.98161516266397,31.018245395745957,0.7909090909090909,0
24,195887,354359,10.8,28608,0,14.604338215399695,15.074975198286086,0.45,1
34,57092,73185,9.6,114675,2,200.8600154137182,10.682319764590485,0.2823529411764706,1
49,77539,224514,8.5,77262,3,99.64276041733837,24.129147912663303,0.17346938775510204,1
46,167889,494975,16.4,102118,2,60.82471156537951,24.568564150520086,0.3565217391304348,1
54,183933,353297,18.0,81327,3,44.21555675164326,16.00659841717727,0.3333333333333333,1
59,28428,389679,17.1,67225,2,236.47460250457297,114.22980863936965,0.2898305084745763,0
27,190006,183653,13.6,83994,1,44.20597244297548,8.054701781347255,0.5037037037037037,1
53,156330,101717,3.2,27221,0,17.412524787308897,5.42213053583232,0.06037735849056604,1
42,72775,52763,5.9,58506,2,80.39299209893508,6.041795488377419,0.14047619047619048,1
37,20469,405054,1.4,30968,1,151.29219795788754,164.9054668034589,0.03783783783783783,0
42,43854,105480,18.7,92606,2,211.16887855155744,20.04378163907511,0.4452380952380952,1
32,152328,219831,13.4,37937,0,24.904810671708418,12.026186912452077,0.41875,1
58,91256,257139,15.1,72435,2,79.37560270009644,23.48146971158061,0.2603448275862069,1
57,180009,168094,6.6,59508,3,33.05834708264587,7.7817405426025,0.11578947368421053,1
56,114134,206379,17.0,51831,0,45.4124099742408,15.068472146774845,0.30357142857142855,1
40,147723,277443,5.6,52933,3,35.83260561997793,15.651083446721229,0.13999999999999999,1
41,196360,61064,0.5,57307,1,29.184660827052355,2.5914986079989135,0.012195121951219513,1
39,99730,126848,7.8,58340,1,58.49794445001504,10.599284735452388,0.19999999999999998,1
62,171123,87548,11.6,112951,2,66.00573856232067,4.263405075101924,0.1870967741935484,0
35,42386,218017,9.8,118306,3,279.1157457651111,42.86340615612073,0.28,1
36,162256,491153,17.3,96338,3,59.37407553495711,25.225209956283074,0.48055555555555557,1
52,48787,318620,2.6,53601,0,109.86738270440897,54.423651109243586,0.05,1
22,36621,494972,11.3,85956,3,234.7177848775293,112.63391678727142,0.5136363636363637,0
24,92984,402245,10.5,82178,3,88.37864578852276,36.049660873555304,0.4375,0
37,191325,52382,6.0,95311,0,49.81628119691624,2.2815453634740193,0.16216216216216217,1
44,49051,492899,16.5,38754,0,79.00756355629855,83.73920341413358,0.375,1
32,64811,226348,15.2,53310,3,82.25455555384117,29.10359866895023,0.475,1
33,45447,476618,14.8,79893,2,175.79378176777345,87.39447414937547,0.4484848484848485,1
31,143046,470162,17.6,96799,0,67.66984047089747,27.389907209335924,0.567741935483871,1
53,176326,129698,14.6,58367,0,33.101754704354434,6.129650004348007,0.27547169811320754,1
37,99045,295762,5.0,23201,3,23.42470594174365,24.884480118464673,0.13513513513513514,1
29,131859,293381,14.3,12739,3,9.661077362940718,18.54133329288609,0.4931034482758621,1
59,160544,465551,6.5,23231,0,14.470176400239188,24.165285944455515,0.11016949152542373,1
33,18471,95095,5.2,117814,3,300.0,42.902838684063305,0.1575757575757576,0
45,135312,442118,1.9,52495,0,38.79552441764219,27.228306925229596,0.042222222222222223,1
49,154401,339341,15.0,31168,2,20.186397756491214,18.31491808127322,0.30612244897959184,1
29,180937,439763,14.4,42624,2,23.557370797570425,20.253965008078318,0.496551724137931,1
49,61850,72010,5.1,20635,0,33.362974939369444,9.702236593909998,0.10408163265306122,1
57,69220,467339,15.1,19964,0,28.84137532505056,56.26252046614658,0.2649122807017544,1
47,108808,400067,18.4,37785,1,34.72630688919932,30.64013369115016,0.3914893617021276,1
29,152469,183962,2.6,105046,1,68.89662816703724,10.054612194391428,0.0896551724137931,1
49,181597,442670,5.0,92797,3,51.10051377500729,20.31375334761404,0.10204081632653061,1
49,68072,159162,15.1,94790,3,139.2496180514749,19.484516394405922,0.3081632653061224,1
58,98820,433071,5.9,86928,0,87.96599878567092,36.52018822100789,0.10172413793103449,1
62,38284,320170,12.7,22336,0,58.34291087660641,69.6918643123324,0.20483870967741935,1
57,98369,377069,2.1,87475,1,88.92537283087152,31.94341374484509,0.0368421052631579,1
48,40122,118842,9.3,37412,1,93.24560091720254,24.683465430437167,0.19375,1
38,145349,345809,14.9,92212,0,63.441784945200865,19.82636046114295,0.39210526315789473,1
